xvalue,counts
2,7933
4,9102
6,2078
8,873
10,429
12,249
14,211
16,151
18,128
20,99
22,72
24,66
26,47
28,48
30,40
32,37
34,37
36,22
38,25
40,16
42,22
44,22
46,20
48,13
50,20
52,11
54,9
56,14
58,6
60,12
62,10
64,8
66,7
68,7
70,6
72,10
74,7
76,10
78,5
80,5
82,2
84,8
86,6
88,6
90,3
92,4
94,1
96,1
98,6
100,5
102,2
104,3
106,4
110,3
112,1
114,1
118,3
120,2
122,4
126,3
128,2
130,1
132,1
134,1
136,2
138,2
142,1
144,3
146,2
148,3
150,2
152,1
154,1
156,1
158,4
164,1
166,3
168,2
170,2
174,2
176,1
178,4
182,2
184,1
186,1
188,1
190,1
192,2
194,1
196,2
202,1
206,1
210,1
220,1
224,2
232,1
234,1
244,1
252,1
264,1
272,1
282,2
284,1
288,1
290,1
310,2
312,1
314,1
320,1
348,1
370,1
372,1
380,1
390,1
414,1
418,1
450,1
452,1
490,1
532,1
548,2
556,1
560,1
590,2
594,1
646,1
662,1
672,2
722,1
762,1
810,1
868,1
870,1
912,1
932,1
982,1
1036,1
1070,1
1080,1
1210,1
1282,1
1430,1
2314,1
2572,1
2732,1
3410,1
3988,1
4756,1
