xvalue,counts
1,8959
2,9815
3,2220
4,960
5,495
6,295
7,230
8,153
9,143
10,106
11,83
12,81
13,61
14,53
15,45
16,35
17,26
18,25
19,31
20,25
21,20
22,28
23,24
24,23
25,15
26,9
27,11
28,8
29,12
30,5
31,10
32,7
33,11
34,7
35,6
36,9
37,11
38,12
39,13
40,5
41,5
42,2
43,12
44,7
45,6
46,4
47,2
48,2
49,2
50,3
51,1
52,4
53,3
54,5
55,2
56,3
57,2
58,5
59,2
60,4
62,1
63,2
64,2
65,2
66,3
67,2
68,4
69,1
70,1
72,1
74,1
75,3
76,1
77,3
78,2
79,2
80,1
81,1
85,2
86,2
87,3
88,2
89,2
90,1
91,2
92,3
93,2
94,4
95,2
96,2
98,1
103,1
105,2
106,2
109,1
110,1
120,1
125,1
128,1
129,2
130,1
131,2
133,1
134,2
138,1
144,2
145,1
156,1
159,1
161,1
163,1
165,1
178,1
179,1
187,1
193,1
195,2
200,1
202,1
211,2
212,1
217,1
228,1
258,1
262,1
280,1
291,1
293,1
304,1
309,1
314,1
354,1
367,1
381,1
390,1
397,1
399,1
428,1
454,1
463,1
467,1
495,1
499,1
518,1
541,1
545,1
586,1
651,1
853,1
868,1
1246,1
1323,1
1617,1
1695,1
2037,1
2350,1
