xvalue,counts
1,8710
2,9725
3,2247
4,874
5,494
6,314
7,206
8,144
9,137
10,122
11,89
12,78
13,55
14,48
15,37
16,49
17,23
18,20
19,36
20,28
21,27
22,26
23,22
24,23
25,14
26,9
27,11
28,7
29,12
30,9
31,9
32,8
33,8
34,11
35,5
36,8
37,11
38,11
39,3
40,9
41,10
42,3
43,9
44,4
45,5
46,4
47,5
48,1
49,4
51,1
52,3
53,4
54,3
55,1
56,2
57,5
58,3
59,5
60,4
61,4
62,1
64,3
65,1
66,1
67,1
68,2
69,2
70,1
71,5
72,1
73,1
74,1
75,2
76,1
77,1
79,1
80,2
81,2
83,1
85,3
86,1
87,5
88,4
89,1
95,2
97,1
98,1
99,2
100,1
101,2
103,1
104,1
106,1
107,1
108,1
110,1
116,1
117,1
122,1
125,1
126,1
127,1
134,1
135,1
136,1
141,1
142,1
143,1
144,1
148,1
149,2
157,1
158,1
167,1
171,1
173,1
178,1
183,1
186,2
194,1
195,1
197,1
206,1
208,1
216,1
226,1
239,1
243,1
273,2
283,1
290,1
293,1
297,1
310,1
326,1
350,1
373,1
385,1
396,1
422,1
431,1
445,2
451,1
487,1
492,1
513,1
537,1
549,1
569,1
657,1
808,1
849,1
1245,1
1313,1
1548,1
1713,1
2022,1
2376,1
