xvalue,counts
1,7546
2,8916
3,1973
4,804
5,436
6,279
7,192
8,136
9,115
10,80
11,72
12,69
13,55
14,30
15,31
16,37
17,32
18,27
19,21
20,19
21,14
22,19
23,11
24,25
25,19
26,6
27,12
28,10
29,13
30,9
31,8
32,5
33,13
34,11
35,4
36,3
37,7
38,6
39,4
40,4
41,4
42,5
43,8
44,4
45,2
46,3
47,5
48,2
49,5
50,4
52,3
53,2
54,2
55,3
56,1
57,1
59,4
60,1
62,1
63,2
64,2
66,1
67,4
68,1
69,3
71,1
72,4
73,1
75,2
77,2
78,3
79,1
80,2
82,2
83,3
84,1
85,1
86,1
87,2
88,2
91,1
93,1
95,4
96,3
98,1
101,1
102,1
103,1
111,1
112,1
115,1
121,1
122,1
124,1
133,1
134,1
135,1
138,1
141,3
145,1
150,1
151,1
154,2
156,1
165,1
167,1
175,1
176,2
180,1
181,1
211,1
227,1
236,1
249,1
267,1
277,1
285,2
308,1
317,1
337,1
338,1
354,1
369,1
411,1
425,1
437,1
452,1
455,1
490,1
536,1
565,1
570,1
572,1
617,1
702,1
1154,1
1180,1
1247,1
1722,1
1982,1
2373,1
