xvalue,counts
1,9292
2,10116
3,2396
4,955
5,507
6,264
7,215
8,139
9,136
10,111
11,79
12,61
13,50
14,53
15,37
16,39
17,28
18,15
19,23
20,19
21,27
22,21
23,21
24,14
25,10
26,13
27,8
28,9
29,10
30,7
31,7
32,8
33,10
34,9
35,10
36,10
37,8
38,7
39,5
40,6
41,6
42,6
43,6
44,10
45,4
46,7
47,4
48,4
49,4
50,2
51,2
52,2
53,4
54,4
55,3
56,2
58,1
59,4
60,4
61,5
62,2
63,2
64,3
65,2
66,2
67,1
68,2
69,1
70,4
71,1
72,1
73,1
75,2
76,3
77,1
78,2
80,1
81,1
83,1
84,2
87,1
88,2
89,1
90,2
91,1
92,2
93,2
95,2
96,3
97,2
99,1
101,1
102,1
103,1
105,1
114,1
118,2
126,1
127,1
129,1
130,2
131,1
136,1
140,1
142,2
143,1
144,1
145,1
156,1
157,1
175,1
176,1
177,1
178,1
180,1
186,1
189,1
190,1
194,1
195,1
216,1
221,1
226,1
288,1
291,1
300,1
319,1
335,1
340,1
383,1
411,1
433,1
435,1
440,1
452,1
460,1
480,1
641,1
810,1
875,1
1239,1
1336,1
1609,1
1677,1
2029,1
2597,1
