xvalue,counts
1,9479
2,10303
3,2437
4,969
5,519
6,264
7,209
8,165
9,137
10,97
11,97
12,51
13,53
14,46
15,47
16,40
17,22
18,29
19,25
20,17
21,20
22,25
23,20
24,13
25,16
26,8
27,11
28,6
29,9
30,12
31,6
32,9
33,6
34,13
35,7
36,8
37,12
38,4
39,6
40,8
41,3
42,9
43,7
44,5
45,5
46,3
47,7
48,2
49,7
50,3
51,4
52,3
53,3
54,4
55,4
56,3
57,2
58,1
59,3
60,3
61,5
62,2
63,1
64,2
65,1
66,3
67,3
68,3
69,1
70,1
72,1
73,3
74,2
76,3
77,2
78,2
80,1
82,1
83,1
84,2
86,1
89,1
90,3
91,1
92,1
93,1
94,1
95,2
96,1
97,2
99,2
100,1
101,2
102,1
103,1
105,1
106,1
107,1
112,1
114,1
122,1
126,1
133,4
134,2
142,1
144,1
149,2
154,1
156,1
158,1
161,1
169,1
171,1
172,1
176,2
184,1
190,1
194,1
200,1
201,1
215,1
216,1
242,1
291,1
293,1
305,1
343,1
347,2
382,1
425,1
441,1
454,1
456,1
460,1
478,1
547,1
629,1
866,1
906,1
1238,1
1361,1
1631,1
1669,1
2045,1
2613,1
