xvalue,counts
2,7726
4,9040
6,1987
8,822
10,448
12,257
14,208
16,157
18,123
20,91
22,80
24,61
26,49
28,46
30,34
32,29
34,32
36,30
38,31
40,20
42,16
44,17
46,24
48,23
50,14
52,13
54,13
56,6
58,5
60,13
62,10
64,8
66,11
68,3
70,5
72,6
74,7
76,9
78,5
80,9
82,6
84,4
86,6
88,6
90,4
92,4
94,4
96,3
98,1
100,3
102,2
104,5
106,2
108,3
110,2
112,1
114,1
116,1
118,2
120,1
122,4
124,1
128,4
132,3
136,1
138,2
140,1
142,1
144,2
146,2
148,3
152,4
154,2
160,2
162,4
166,3
168,4
170,3
172,2
174,1
182,2
184,1
186,2
190,1
192,1
194,2
196,1
208,2
220,1
222,2
228,1
234,2
246,1
262,2
264,1
270,1
274,1
278,2
282,1
292,2
308,2
314,1
328,1
364,1
368,1
384,1
386,1
390,1
394,1
422,1
474,1
478,1
530,1
556,1
558,1
560,1
564,1
594,1
600,1
602,1
638,1
648,1
660,1
698,1
704,1
726,1
810,1
880,1
892,1
930,1
1014,1
1068,1
1078,1
1154,1
1192,1
1220,1
1294,1
1458,1
2276,1
2566,1
2680,1
3426,1
3988,1
4724,1
