xvalue,counts
1,464
2,306
3,253
4,235
5,222
6,222
7,208
8,193
9,211
10,186
11,177
12,138
13,165
14,176
15,161
16,167
17,157
18,143
19,137
20,133
21,132
22,137
23,149
24,154
25,135
26,131
27,116
28,122
29,124
30,124
31,101
32,163
33,100
34,104
35,128
36,108
37,110
38,98
39,131
40,112
41,113
42,94
43,93
44,103
45,91
46,89
47,86
48,101
49,82
50,93
51,82
52,84
53,82
54,84
55,66
56,92
57,86
58,91
59,91
60,83
61,90
62,85
63,83
64,73
65,85
66,78
67,96
68,62
69,64
70,71
71,83
72,78
73,59
74,61
75,66
76,73
77,68
78,62
79,63
80,68
81,61
82,64
83,65
84,64
85,67
86,58
87,50
88,43
89,61
90,57
91,37
92,59
93,54
94,36
95,50
96,53
97,41
98,49
99,36
100,38
101,44
102,33
103,44
104,34
105,50
106,48
107,51
108,38
109,51
110,34
111,38
112,31
113,43
114,34
115,37
116,35
117,41
118,33
119,39
120,37
121,35
122,30
123,30
124,29
125,40
126,25
127,32
128,28
129,33
130,31
131,24
132,26
133,24
134,30
135,19
136,28
137,26
138,19
139,27
140,20
141,30
142,19
143,24
144,26
145,24
146,16
147,28
148,37
149,19
150,16
151,23
152,19
153,17
154,18
155,16
156,19
157,19
158,19
159,11
160,19
161,23
162,14
163,26
164,14
165,9
166,12
167,16
168,22
169,18
170,21
171,21
172,14
173,16
174,5
175,14
176,9
177,11
178,7
179,12
180,17
181,16
182,17
183,9
184,12
185,17
186,7
187,11
188,13
189,13
190,7
191,11
192,9
193,8
194,8
195,8
196,7
197,11
198,8
199,12
200,8
201,10
202,5
203,6
204,4
205,5
206,8
207,9
208,5
209,12
210,12
211,4
212,6
213,5
214,6
215,7
216,8
217,10
218,5
219,4
220,9
221,5
222,7
223,3
224,6
225,2
226,9
227,7
228,10
229,6
230,2
231,9
232,3
233,5
234,3
235,9
236,7
237,8
238,4
239,3
240,1
241,6
242,8
243,3
244,5
245,7
246,2
247,3
248,4
249,1
250,2
251,11
252,3
253,5
254,8
255,1
256,6
257,4
258,3
259,8
260,3
261,3
262,6
263,4
264,8
265,3
266,10
267,5
268,5
269,3
270,6
271,3
272,6
273,5
274,3
275,2
276,3
277,3
278,2
279,1
280,3
281,1
282,2
283,3
284,2
285,2
286,2
287,1
288,3
289,4
290,5
291,4
292,5
293,2
294,2
295,1
296,1
297,3
298,4
299,3
300,4
301,1
303,2
304,2
305,1
306,4
307,2
308,2
309,1
310,4
311,1
312,3
313,1
314,2
315,1
316,2
318,1
319,1
320,2
321,1
322,1
325,1
327,1
328,1
329,1
330,3
331,3
333,1
334,3
335,1
336,2
337,2
339,3
340,2
341,4
342,2
343,2
344,1
345,3
347,1
349,1
352,2
355,2
356,1
357,1
359,1
360,1
361,1
362,4
363,2
364,1
365,2
368,1
369,2
371,1
376,1
379,2
384,1
385,2
387,1
389,1
392,1
394,1
397,1
398,1
399,3
401,1
405,1
406,1
407,1
408,2
411,1
416,1
421,1
422,1
426,1
427,1
431,2
433,1
440,1
442,1
444,2
457,1
459,3
463,1
468,1
474,1
481,1
501,1
502,1
504,1
506,1
540,1
551,1
561,1
565,1
573,1
596,1
612,1
619,1
623,1
626,1
676,1
687,1
