xvalue,counts
2,5857
4,7096
6,1527
8,593
10,339
12,209
14,170
16,101
18,92
20,70
22,65
24,54
26,33
28,30
30,24
32,27
34,22
36,22
38,16
40,17
42,16
44,9
46,18
48,13
50,10
52,10
54,11
56,4
58,7
60,7
62,7
64,8
66,9
68,6
70,7
72,2
74,5
76,2
78,4
80,4
82,3
84,6
86,6
88,2
90,1
92,3
94,4
100,2
102,3
104,2
106,1
108,2
110,1
114,1
118,1
120,1
124,1
126,2
128,1
130,6
132,1
134,1
136,2
138,2
140,1
142,2
144,3
148,2
150,4
152,1
154,1
158,1
162,1
168,3
174,1
178,1
184,2
194,2
196,2
198,1
212,1
216,1
222,1
226,1
234,1
236,1
258,2
264,1
268,1
276,1
310,1
328,1
338,1
354,1
368,1
380,1
386,1
402,2
420,1
422,1
434,1
440,1
442,1
444,1
458,1
496,1
516,2
524,1
538,1
554,1
668,1
758,1
808,1
844,1
878,1
890,1
1006,1
1036,1
1176,1
1186,1
1302,1
2030,1
2058,1
3340,1
3456,1
4712,1
