xvalue,counts
1,9863
2,10387
3,2418
4,1023
5,527
6,337
7,248
8,198
9,128
10,113
11,111
12,70
13,59
14,57
15,49
16,42
17,26
18,51
19,31
20,28
21,27
22,22
23,22
24,17
25,15
26,9
27,15
28,18
29,7
30,8
31,11
32,9
33,7
34,10
35,7
36,9
37,8
38,9
39,8
40,9
41,7
42,8
43,6
44,2
45,4
46,6
47,6
48,3
49,2
50,6
51,5
52,4
53,6
54,7
55,2
56,3
57,5
58,4
59,3
61,1
62,5
64,1
65,2
66,5
67,1
68,2
69,5
70,2
71,3
72,1
73,1
74,1
75,1
77,1
79,2
80,1
81,1
83,2
84,3
86,1
87,3
88,1
89,3
90,1
92,1
93,1
94,1
95,1
96,1
97,1
99,1
100,1
102,1
103,1
104,1
105,1
106,3
107,1
108,2
109,1
110,1
112,1
113,1
114,1
117,1
121,1
125,3
128,1
135,1
139,1
143,1
146,1
151,2
152,1
153,1
157,1
158,2
165,2
173,1
175,2
180,2
182,1
186,1
190,1
195,1
198,1
202,1
206,1
215,1
218,1
222,1
232,1
233,1
267,1
294,1
309,1
314,1
317,1
324,1
329,1
369,1
389,1
404,1
423,1
427,1
470,1
479,1
488,1
496,1
520,1
534,1
540,1
550,1
571,1
695,1
727,1
951,1
994,1
1275,1
1532,1
1638,1
1737,1
2058,1
2607,1
