xvalue,counts
1,9331
2,10126
3,2433
4,978
5,519
6,296
7,229
8,171
9,150
10,122
11,97
12,68
13,53
14,56
15,39
16,48
17,39
18,41
19,25
20,19
21,25
22,22
23,23
24,20
25,17
26,18
27,9
28,10
29,8
30,14
31,5
32,8
33,6
34,10
35,8
36,7
37,10
38,4
39,10
40,7
41,10
42,5
43,11
44,2
45,9
46,5
47,4
48,2
49,1
50,2
51,4
52,2
53,1
54,6
55,6
56,2
57,6
58,2
59,2
60,2
61,2
62,2
63,2
64,1
65,2
66,4
67,4
69,3
70,2
71,1
72,3
73,1
74,2
75,1
76,1
77,1
80,1
81,2
82,1
84,2
85,1
86,3
87,3
88,1
89,1
90,2
91,3
92,1
93,1
96,3
98,2
99,1
100,2
101,1
102,1
103,1
106,3
109,1
114,2
117,1
120,1
126,2
127,1
130,1
134,1
135,2
140,2
143,2
145,1
154,1
156,1
163,1
164,1
165,1
169,1
174,1
184,1
186,1
189,1
193,1
194,2
196,1
197,1
206,2
211,1
214,2
217,1
235,1
254,1
289,1
298,1
306,1
307,1
323,1
324,1
335,1
376,1
380,1
386,2
427,1
434,1
443,1
457,1
467,1
471,1
497,1
518,1
519,1
525,1
606,1
708,1
890,1
936,1
1269,1
1382,1
1697,2
2086,1
2647,1
