xvalue,counts
1,5908
2,7140
3,1541
4,601
5,322
6,191
7,123
8,107
9,79
10,57
11,49
12,38
13,24
14,29
15,20
16,20
17,21
18,18
19,22
20,9
21,11
22,11
23,9
24,13
25,9
26,8
27,11
28,7
29,8
30,3
31,7
32,4
33,10
34,2
35,6
36,3
37,2
38,7
39,2
40,5
41,4
42,6
43,2
44,2
45,2
46,2
47,1
48,1
49,1
51,5
52,2
54,1
55,1
56,2
57,2
58,2
59,1
60,2
61,1
62,2
63,2
65,3
66,1
67,1
68,2
69,3
70,1
71,1
72,2
73,1
74,2
80,2
84,2
86,1
88,1
90,2
91,1
92,1
98,1
100,1
105,2
107,1
108,1
110,1
112,1
114,1
123,1
129,1
144,1
147,1
148,1
150,1
154,2
155,1
177,1
189,1
190,1
202,1
218,1
222,1
244,1
255,2
273,1
328,1
385,1
425,1
498,1
528,1
557,1
605,1
980,1
999,1
1646,1
1708,1
2335,1
