xvalue,counts
1,7597
2,9097
3,1986
4,817
5,449
6,270
7,185
8,160
9,138
10,76
11,76
12,75
13,63
14,41
15,28
16,31
17,27
18,31
19,29
20,24
21,14
22,18
23,23
24,19
25,21
26,9
27,6
28,11
29,8
30,10
31,9
32,13
33,5
34,4
35,13
36,9
37,7
38,6
39,5
40,6
41,3
42,4
43,4
44,9
45,4
46,4
47,3
48,4
49,2
50,2
52,2
53,6
54,2
55,1
57,3
58,4
59,2
61,4
62,1
64,2
65,2
66,1
68,4
69,1
70,3
71,1
72,2
73,4
74,1
75,2
77,3
78,2
79,1
81,5
82,1
83,1
84,2
85,2
86,2
87,1
89,1
90,1
91,1
93,1
95,1
96,2
97,1
98,3
99,2
103,1
110,1
112,3
114,1
117,1
122,1
129,1
133,1
137,1
138,2
143,2
149,1
155,1
156,1
157,1
160,1
167,1
171,1
178,1
189,1
193,1
197,1
211,1
214,1
236,1
238,1
260,1
264,1
276,1
280,1
282,1
300,1
305,1
311,1
317,1
333,2
348,1
360,1
376,1
407,1
438,1
446,1
453,1
509,1
547,1
551,1
582,1
594,1
595,1
624,1
719,1
1152,1
1230,1
1271,1
1697,1
1997,1
2370,1
