xvalue,counts
2,9244
4,10148
6,2378
8,981
10,517
12,289
14,228
16,167
18,147
20,111
22,96
24,64
26,55
28,44
30,57
32,49
34,39
36,28
38,24
40,22
42,24
44,25
46,27
48,16
50,20
52,15
54,7
56,11
58,8
60,12
62,9
64,7
66,9
68,5
70,11
72,10
74,9
76,11
78,6
80,8
82,7
84,6
86,9
88,6
90,5
92,7
94,5
96,3
100,3
102,3
104,2
106,4
108,2
110,2
112,4
114,2
116,4
118,3
120,6
122,2
124,1
126,1
128,2
130,3
132,3
134,5
136,3
138,1
142,3
144,5
146,1
148,1
152,1
156,1
160,1
162,1
164,2
166,1
168,2
170,1
174,2
178,3
180,2
182,2
184,2
188,1
190,3
192,2
194,2
198,2
200,1
202,1
204,1
208,1
210,1
218,1
220,1
232,1
238,1
248,1
252,1
254,1
256,1
260,1
264,1
270,1
278,1
282,1
286,1
292,1
302,1
304,1
320,1
322,1
328,1
340,1
342,1
358,2
368,1
376,1
378,1
390,2
406,1
408,3
412,1
422,1
440,1
460,1
492,1
578,1
600,1
604,1
612,1
626,1
630,1
644,1
686,1
756,1
772,2
774,1
836,1
870,1
878,1
918,1
942,1
950,1
998,1
1022,1
1034,1
1050,1
1132,1
1426,1
1778,1
1832,1
2540,1
2704,1
3316,1
3430,1
4132,1
5252,1
