xvalue,counts
1,3790
2,5242
3,4956
4,4061
5,3226
6,2723
7,2223
8,1724
9,1383
10,1228
11,931
12,819
13,677
14,626
15,489
16,454
17,390
18,389
19,322
20,290
21,279
22,236
23,213
24,212
25,171
26,177
27,145
28,130
29,137
30,107
31,85
32,99
33,86
34,63
35,84
36,74
37,78
38,49
39,50
40,66
41,45
42,61
43,40
44,51
45,44
46,35
47,35
48,31
49,30
50,38
51,35
52,40
53,25
54,22
55,25
56,29
57,14
58,20
59,24
60,18
61,20
62,22
63,11
64,17
65,12
66,15
67,11
68,14
69,8
70,9
71,10
72,5
73,14
74,8
75,9
76,3
77,7
78,4
79,10
80,6
81,3
82,8
83,7
84,5
85,11
86,3
87,4
88,1
89,6
90,3
91,6
92,8
93,4
94,1
95,5
96,1
97,2
98,4
99,5
100,2
102,6
103,7
104,1
105,4
106,1
107,1
108,1
109,4
110,4
111,2
112,1
113,5
114,3
115,3
116,3
117,2
118,2
120,4
121,2
122,2
123,1
124,1
125,2
126,2
127,1
129,2
132,1
133,2
135,2
136,1
138,3
140,1
141,1
142,3
144,3
145,1
151,1
154,2
155,2
156,2
157,1
163,2
167,2
169,1
175,2
178,1
184,1
187,1
189,1
195,1
197,1
213,1
216,1
217,2
222,1
229,1
246,1
272,1
278,1
