xvalue,counts
1,8642
2,9491
3,2178
4,866
5,426
6,255
7,193
8,120
9,118
10,98
11,73
12,61
13,56
14,33
15,34
16,34
17,26
18,31
19,25
20,14
21,11
22,18
23,18
24,12
25,9
26,13
27,8
28,10
29,5
30,14
31,9
32,7
33,7
34,8
35,4
36,15
37,8
38,7
39,4
40,3
41,7
42,5
43,8
44,2
45,7
46,2
47,2
48,2
49,4
50,3
51,6
52,2
53,2
54,2
55,2
56,1
57,5
58,1
59,1
60,2
61,5
62,1
64,2
65,4
66,1
67,3
68,4
69,1
70,1
72,4
75,2
76,1
77,2
78,1
79,1
80,2
81,5
82,2
83,2
85,2
86,1
88,2
93,1
94,1
95,1
96,2
98,1
99,1
100,1
113,1
119,1
121,1
126,1
127,1
129,1
133,2
136,2
137,1
143,1
147,2
153,1
162,1
165,1
167,1
172,1
173,1
180,1
184,1
185,1
188,1
193,1
228,1
232,1
259,1
278,1
282,1
283,1
286,1
316,1
362,1
367,1
416,1
420,1
422,1
425,1
479,1
513,1
615,1
648,1
744,1
1187,1
1255,1
1456,1
1674,1
1986,1
2346,1
