xvalue,counts
0,1
1,63378
2,50466
3,41754
4,34508
5,29698
6,25343
7,21956
8,18955
9,16357
10,14446
11,12330
12,10443
13,8842
14,7521
15,6376
16,5344
17,4521
18,3945
19,3372
20,2955
21,2529
22,2174
23,1957
24,1747
25,1505
26,1331
27,1244
28,1106
29,1006
30,863
31,763
32,717
33,601
34,604
35,540
36,489
37,428
38,442
39,369
40,388
41,312
42,302
43,304
44,260
45,264
46,222
47,216
48,194
49,192
50,198
51,161
52,154
53,171
54,151
55,129
56,131
57,128
58,107
59,114
60,117
61,98
62,103
63,108
64,104
65,79
66,77
67,88
68,80
69,76
70,57
71,61
72,61
73,65
74,49
75,47
76,56
77,53
78,43
79,46
80,52
81,37
82,34
83,45
84,38
85,37
86,31
87,53
88,39
89,33
90,32
91,29
92,27
93,20
94,26
95,25
96,21
97,15
98,29
99,20
100,15
101,22
102,19
103,25
104,20
105,22
106,23
107,16
108,14
109,14
110,17
111,19
112,18
113,12
114,10
115,15
116,16
117,12
118,12
119,11
120,24
121,13
122,8
123,10
124,9
125,13
126,10
127,9
128,7
129,13
130,6
131,6
132,9
133,15
134,16
135,11
136,7
137,11
138,8
139,11
140,14
141,8
142,7
143,12
144,7
145,11
146,6
147,10
148,8
149,9
150,10
151,6
152,9
153,10
154,8
155,9
156,3
157,6
158,5
159,5
160,5
161,3
162,7
163,4
164,3
165,5
166,2
167,5
169,2
170,4
171,7
172,5
173,5
174,4
175,4
176,6
177,3
178,1
179,4
180,5
181,5
182,4
183,2
184,2
185,4
186,3
187,4
188,6
189,6
190,1
191,4
192,2
193,1
194,3
195,5
196,6
199,3
200,5
201,1
202,2
203,1
204,2
205,1
206,3
207,1
208,1
209,3
211,5
212,4
213,2
214,3
215,3
216,3
217,4
219,3
220,4
221,2
223,5
224,3
225,3
227,5
228,1
229,1
230,1
231,3
232,1
233,1
235,2
236,2
237,1
238,1
239,1
240,2
241,3
242,4
243,1
244,1
245,1
246,1
247,1
248,2
251,2
252,3
253,1
254,1
255,2
256,5
257,1
258,3
259,1
261,2
262,1
263,3
267,5
268,2
270,1
271,1
272,2
273,3
274,1
277,1
280,2
281,2
282,1
283,1
286,1
288,2
291,1
292,2
296,2
297,1
305,1
306,1
308,1
311,2
313,1
314,4
317,1
321,1
328,2
329,1
338,1
339,1
341,1
345,1
350,2
352,1
355,1
357,1
359,1
361,1
362,1
367,2
371,1
372,1
374,1
375,1
377,1
381,1
382,1
385,1
386,1
388,3
396,1
399,1
400,1
402,1
405,1
408,1
409,2
411,2
420,1
425,1
427,1
432,1
436,2
437,1
442,1
459,1
460,1
462,1
466,2
467,1
468,1
469,1
474,1
477,1
485,1
486,1
515,1
517,1
535,1
544,1
558,1
576,1
587,1
601,1
695,1
697,1
711,1
736,1
879,1
1301,1
1667,1
2452,1
2581,1
2760,1
