xvalue,counts
2,8533
4,9495
6,2178
8,876
10,486
12,305
14,213
16,151
18,127
20,112
22,70
24,72
26,62
28,45
30,41
32,44
34,29
36,34
38,39
40,24
42,9
44,23
46,29
48,10
50,13
52,16
54,7
56,6
58,18
60,10
62,11
64,8
66,8
68,7
70,9
72,8
74,6
76,6
78,8
80,8
82,8
84,6
86,4
88,6
90,4
92,6
94,3
96,2
98,3
100,3
102,3
104,3
106,2
108,4
110,5
112,1
114,2
116,2
118,3
122,2
124,1
126,2
128,3
130,3
132,3
136,1
138,2
140,1
142,2
148,3
150,1
152,2
154,4
156,2
158,1
160,3
162,1
166,1
168,2
170,1
172,1
174,2
176,1
180,1
186,1
188,1
190,2
192,5
196,1
198,1
202,1
206,1
208,1
216,1
228,1
232,1
234,1
244,1
246,1
252,1
262,1
268,1
272,2
278,1
284,1
290,1
292,1
298,1
308,1
322,1
330,1
336,1
350,1
354,1
364,1
366,1
376,1
382,1
384,1
396,1
414,1
462,1
476,1
484,1
500,1
536,1
562,1
568,1
588,1
594,1
616,1
622,1
726,1
742,1
764,1
854,1
856,1
860,1
882,1
906,1
952,1
958,1
1034,1
1038,1
1052,1
1082,1
1098,1
1290,1
1350,1
1604,1
2400,1
2576,1
3034,1
3406,1
4032,1
4732,1
