xvalue,counts
1,9893
2,10489
3,2486
4,1025
5,534
6,344
7,225
8,153
9,133
10,151
11,87
12,59
13,59
14,55
15,48
16,34
17,44
18,39
19,38
20,30
21,29
22,17
23,20
24,17
25,14
26,9
27,11
28,12
29,14
30,7
31,10
32,10
33,6
34,4
35,13
36,9
37,8
38,11
39,11
40,10
41,11
42,5
43,2
44,5
45,3
46,4
47,3
48,6
49,2
50,6
51,5
52,3
53,3
54,3
55,4
56,4
57,4
58,4
59,2
61,3
62,3
63,1
64,4
65,2
66,5
67,4
68,2
69,1
70,3
71,2
72,1
73,1
75,1
76,1
78,3
79,2
80,1
83,2
84,1
85,3
86,1
87,1
89,1
90,2
93,1
94,2
96,1
97,2
98,1
99,1
102,1
104,2
105,1
106,1
108,2
109,2
110,3
113,1
114,1
117,1
118,1
124,3
125,1
132,1
133,1
137,2
142,2
143,1
151,1
152,1
155,1
157,1
158,1
160,1
166,1
168,1
170,1
172,2
178,1
185,1
188,1
192,1
193,2
200,2
221,2
228,1
233,1
243,1
244,1
273,1
284,1
288,1
289,1
308,1
311,1
316,1
326,1
329,1
375,1
409,1
416,1
419,1
436,1
473,1
487,1
495,1
496,1
525,1
540,1
552,1
622,1
689,1
964,1
1009,1
1287,1
1660,1
1666,2
2058,1
2644,1
