xvalue,counts
1,6855
2,8342
3,1820
4,709
5,407
6,228
7,170
8,119
9,77
10,61
11,64
12,41
13,42
14,29
15,25
16,24
17,19
18,21
19,20
20,20
21,17
22,19
23,10
24,12
25,13
26,8
27,6
28,7
29,12
30,9
31,7
32,4
33,6
34,5
35,5
36,8
37,8
38,9
39,2
40,1
41,3
42,3
43,6
44,3
45,4
46,2
47,2
48,1
49,3
50,1
51,2
52,5
53,1
54,2
56,3
57,2
58,3
60,4
61,1
62,1
63,3
64,3
65,3
67,6
69,2
71,2
72,1
73,2
75,1
76,1
77,4
79,1
80,1
86,2
87,1
92,1
93,1
94,1
98,2
103,2
107,1
108,1
110,2
112,1
118,1
119,1
120,1
122,1
125,1
128,1
133,1
134,1
136,1
145,3
146,1
151,1
159,1
174,1
187,1
215,1
218,1
248,1
256,1
262,1
272,1
276,2
312,1
343,1
397,1
404,1
487,1
500,1
541,1
551,1
584,1
948,1
1077,1
1203,1
1691,1
1906,1
2328,1
