xvalue,counts
1,9204
2,10104
3,2337
4,1005
5,547
6,281
7,217
8,186
9,146
10,115
11,93
12,62
13,64
14,44
15,51
16,47
17,34
18,40
19,28
20,22
21,24
22,22
23,22
24,20
25,15
26,12
27,8
28,11
29,13
30,10
31,11
32,6
33,8
34,9
35,11
36,7
37,11
38,5
39,10
40,10
41,9
42,8
43,7
44,3
45,8
46,4
47,4
48,1
49,3
50,2
51,6
53,3
54,4
55,4
56,4
57,5
59,2
60,3
61,3
62,1
63,4
64,3
65,2
66,3
67,1
68,5
69,2
70,3
71,1
72,2
73,1
74,1
75,1
79,3
80,2
81,2
82,1
83,1
86,1
87,1
88,4
89,2
91,2
92,1
93,1
94,2
95,1
96,2
97,1
98,1
99,1
100,2
101,1
102,2
104,1
106,2
108,1
110,1
114,1
119,1
126,3
127,3
131,2
137,1
138,1
147,2
155,1
157,1
161,1
164,1
165,1
181,1
183,1
192,2
193,1
194,1
200,1
202,1
204,2
210,1
223,1
227,1
232,1
254,1
290,1
301,2
304,1
310,1
320,1
322,1
378,1
380,1
391,1
402,1
417,1
433,1
441,1
459,1
471,1
474,1
491,1
507,1
515,1
519,1
529,1
598,1
708,1
819,1
917,1
1264,1
1354,1
1642,1
1708,1
2043,1
2622,1
