xvalue,counts
1,9808
2,10347
3,2354
4,994
5,520
6,335
7,244
8,166
9,131
10,132
11,86
12,81
13,61
14,58
15,46
16,39
17,42
18,37
19,39
20,25
21,21
22,28
23,27
24,22
25,11
26,12
27,11
28,13
29,18
30,4
31,4
32,11
33,8
34,6
35,7
36,15
37,5
38,8
39,10
40,6
41,7
42,7
43,8
44,6
45,6
46,8
47,3
48,3
49,4
50,5
51,5
52,5
53,2
54,4
55,2
56,4
57,3
58,3
59,2
60,3
61,2
62,2
63,1
64,5
65,1
66,4
68,1
69,3
70,5
71,3
72,1
75,3
77,1
79,1
80,1
81,3
82,1
83,1
84,2
85,3
86,2
90,2
91,2
93,1
94,2
96,1
97,1
99,2
100,1
101,1
102,1
103,3
104,1
105,4
109,2
110,1
111,1
114,1
119,1
121,1
123,1
128,2
133,1
135,1
138,1
143,1
145,2
147,1
150,1
154,1
155,1
158,1
167,1
170,1
174,1
176,1
177,1
179,1
180,2
190,2
192,1
194,1
197,1
204,1
212,1
220,1
231,1
245,1
253,2
289,1
309,1
316,1
320,1
324,1
329,1
346,1
381,1
385,1
388,1
418,1
433,1
444,1
466,1
473,1
487,1
516,1
526,1
528,1
535,1
583,1
701,1
702,1
943,1
984,1
1256,1
1485,1
1662,1
1722,1
2070,1
2341,1
