xvalue,counts
1,9558
2,10166
3,2495
4,961
5,545
6,269
7,225
8,172
9,124
10,112
11,83
12,62
13,61
14,61
15,35
16,36
17,25
18,21
19,29
20,23
21,21
22,24
23,21
24,11
25,13
26,10
27,12
28,10
29,10
30,9
31,8
32,4
33,8
34,8
35,9
36,9
37,8
38,10
39,7
40,3
41,5
42,6
43,7
44,10
45,7
46,5
47,4
48,4
49,4
50,1
51,4
52,3
53,5
54,2
55,1
56,5
57,3
58,2
60,3
61,4
62,3
63,3
64,2
65,1
66,1
67,1
68,4
69,1
70,1
71,1
72,3
73,2
74,3
76,1
77,1
80,5
81,2
83,1
84,1
85,2
86,2
90,3
91,2
93,1
94,2
95,2
96,1
97,1
99,2
100,1
101,1
102,1
103,3
107,1
115,1
120,1
126,1
127,1
129,1
132,1
135,1
136,1
138,1
139,1
142,1
150,1
152,2
154,2
161,1
162,1
167,1
176,1
183,2
185,1
186,1
188,1
199,1
205,1
209,1
214,1
231,1
289,1
294,1
296,1
335,1
344,1
348,1
376,1
426,1
443,1
449,1
456,1
461,2
481,1
552,1
633,1
866,1
917,1
1233,1
1370,1
1613,1
1616,1
2041,1
2643,1
