xvalue,counts
1,5794
2,7283
3,1606
4,572
5,338
6,216
7,164
8,103
9,92
10,77
11,66
12,48
13,43
14,32
15,29
16,22
17,37
18,19
19,12
20,14
21,15
22,14
23,9
24,14
25,15
26,13
27,11
28,5
29,13
30,3
31,7
32,13
33,11
34,7
35,3
36,5
37,3
38,5
39,3
40,3
41,4
42,4
43,5
44,5
45,4
46,1
47,1
50,5
51,2
53,2
55,1
56,2
58,1
59,1
60,1
61,1
62,3
63,2
64,2
65,1
66,2
67,3
68,1
69,2
70,2
71,2
73,2
74,3
75,2
76,1
77,2
78,1
80,1
81,1
83,1
84,1
85,2
88,3
93,1
99,1
105,1
108,1
110,2
112,2
118,2
126,1
130,1
137,2
148,1
159,1
165,1
180,1
184,1
194,2
198,1
199,1
209,1
210,1
214,1
217,1
224,1
229,1
230,1
240,1
249,1
258,1
261,1
267,1
270,1
278,1
286,1
362,1
395,1
412,1
439,2
441,1
462,1
467,1
483,1
512,1
601,1
632,1
1023,1
1053,1
1713,1
1753,1
2351,1
