xvalue,counts
1,6443
2,7952
3,1783
4,709
5,413
6,263
7,179
8,131
9,85
10,78
11,62
12,57
13,44
14,43
15,27
16,33
17,24
18,28
19,16
20,21
21,28
22,15
23,10
24,18
25,7
26,13
27,11
28,7
29,13
30,9
31,4
32,5
33,12
34,6
35,2
36,11
37,4
38,6
39,8
40,6
41,7
42,5
43,3
44,2
45,2
46,5
47,3
48,3
49,3
50,2
51,2
52,1
53,2
54,2
55,5
57,2
58,1
61,1
62,2
63,2
64,1
65,1
66,3
68,2
69,1
70,1
71,1
72,1
74,2
75,2
76,1
77,4
78,4
79,1
81,4
82,1
84,1
85,1
87,2
89,3
90,1
92,2
94,2
97,1
99,1
102,1
104,1
107,1
108,1
109,1
116,1
124,1
125,1
126,1
131,1
134,1
138,1
141,1
143,1
149,1
150,1
157,1
163,1
179,1
182,1
205,1
221,1
234,1
243,1
258,1
260,1
261,1
264,1
267,1
268,1
275,1
277,1
285,1
294,1
295,1
302,1
319,1
388,1
402,1
405,1
408,1
429,1
480,1
525,1
537,1
542,1
589,1
626,1
632,1
718,1
1076,1
1218,1
1716,1
1924,1
2346,1
