xvalue,counts
1,9073
2,10048
3,2291
4,897
5,483
6,271
7,208
8,135
9,139
10,91
11,85
12,58
13,62
14,34
15,43
16,36
17,26
18,23
19,21
20,21
21,19
22,22
23,19
24,10
25,10
26,7
27,11
28,13
29,9
30,9
31,10
32,12
33,7
34,7
35,10
36,6
37,8
38,8
39,6
40,10
41,2
42,5
43,8
44,3
45,9
46,3
47,1
48,6
49,4
50,3
51,4
52,2
53,2
54,5
55,3
56,2
57,3
58,2
60,4
61,2
62,1
63,5
64,1
65,2
66,3
67,5
68,2
70,2
71,1
72,2
73,1
74,2
76,1
78,1
79,2
80,3
81,1
82,1
83,2
85,1
86,2
87,2
88,2
90,2
92,1
93,2
94,1
95,2
96,1
97,1
101,2
103,1
109,1
112,1
113,1
116,2
120,1
128,1
131,1
132,1
134,1
138,3
141,1
142,1
145,1
146,1
149,1
166,1
169,1
172,1
178,1
183,2
184,1
190,1
191,1
201,1
214,1
230,1
256,1
269,1
286,1
307,1
309,1
322,1
341,1
383,1
394,1
434,1
439,1
444,1
478,1
488,1
498,1
631,1
791,1
832,1
1238,1
1306,1
1558,1
1663,1
2025,1
2339,1
