xvalue,counts
1,9308
2,10125
3,2360
4,1007
5,501
6,270
7,203
8,154
9,130
10,110
11,76
12,57
13,63
14,36
15,43
16,38
17,31
18,27
19,20
20,22
21,13
22,16
23,24
24,16
25,14
26,10
27,9
28,6
29,10
30,11
31,9
32,7
33,10
34,9
35,14
36,7
37,5
38,7
39,5
40,10
41,2
42,8
43,5
44,7
45,9
46,2
47,7
48,1
49,4
50,6
51,3
52,1
53,4
54,3
55,3
56,1
57,3
59,5
60,3
61,2
62,3
63,3
64,1
65,4
66,1
67,4
68,2
69,3
70,2
71,3
72,1
74,1
75,1
77,1
79,1
80,3
84,2
87,1
88,1
89,3
90,1
91,2
92,2
93,2
94,2
95,1
96,1
97,1
99,1
100,2
101,1
102,1
103,1
110,2
116,1
119,2
120,1
127,1
130,1
132,1
134,1
138,2
140,1
143,1
145,1
147,1
149,1
154,1
155,1
170,1
172,2
181,1
183,1
186,1
189,1
192,1
193,1
203,1
223,1
225,1
226,1
286,1
290,1
301,1
327,1
338,1
340,1
392,1
418,1
444,1
450,1
452,1
459,1
479,1
535,1
636,1
778,1
874,1
1233,1
1331,1
1600,1
1683,1
2020,1
2597,1
