xvalue,counts
1,9937
2,10465
3,2509
4,1028
5,535
6,341
7,237
8,171
9,129
10,128
11,98
12,75
13,60
14,62
15,41
16,40
17,44
18,36
19,35
20,32
21,21
22,24
23,21
24,19
25,13
26,14
27,11
28,14
29,13
30,11
31,10
32,9
33,4
34,7
35,11
36,7
37,6
38,8
39,13
40,7
41,8
42,8
43,8
44,3
45,9
47,6
48,1
49,6
50,3
51,6
52,7
53,3
54,3
55,4
56,5
57,2
58,2
59,2
60,2
61,3
62,2
63,4
64,2
65,2
66,1
67,4
68,2
69,2
71,6
72,2
76,1
77,2
78,1
80,2
82,2
83,5
84,1
87,2
88,2
89,2
91,2
94,1
95,1
96,2
99,2
101,1
102,1
104,2
106,1
107,1
108,1
109,2
111,2
113,1
114,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
133,1
135,1
140,1
142,1
143,1
154,1
155,2
156,2
159,1
166,1
169,2
174,1
176,1
177,1
182,1
184,1
190,1
193,1
194,1
198,2
220,1
222,1
227,1
233,2
239,1
271,1
282,1
290,1
292,1
308,1
311,1
319,1
327,2
376,1
405,1
417,1
426,1
437,1
469,1
487,1
497,1
498,1
518,1
540,1
564,2
615,1
695,1
913,1
999,1
1272,1
1631,1
1677,1
1699,1
2052,1
2628,1
