xvalue,counts
1,9004
2,9811
3,2264
4,869
5,483
6,249
7,202
8,151
9,121
10,99
11,81
12,55
13,60
14,38
15,41
16,30
17,25
18,27
19,20
20,14
21,18
22,24
23,14
24,12
25,19
26,11
27,6
28,10
29,5
30,11
31,13
32,9
33,10
34,8
35,5
36,8
37,6
38,11
39,5
40,6
41,8
42,3
43,4
44,5
45,5
46,6
47,4
48,5
49,2
50,5
51,4
53,3
54,3
55,1
56,3
57,4
58,2
59,7
60,1
63,3
64,4
65,1
66,1
67,2
68,1
69,3
70,2
72,2
73,2
74,3
75,1
76,1
78,3
79,1
80,1
81,1
84,4
85,4
86,1
87,2
88,2
89,2
90,1
91,1
92,2
93,2
98,1
101,2
102,1
103,1
105,1
112,1
120,1
123,1
125,1
129,1
130,1
131,1
132,2
135,1
138,2
142,1
154,1
160,1
162,1
169,1
172,1
174,1
182,1
188,2
192,1
194,1
200,1
233,1
265,1
266,1
269,1
286,1
287,1
297,1
345,1
381,1
389,1
424,1
446,1
447,1
473,1
475,1
507,1
620,1
746,1
806,1
1214,1
1289,1
1543,1
1669,1
1995,1
2347,1
