xvalue,counts
1,5845
2,6969
3,1484
4,620
5,324
6,192
7,162
8,116
9,88
10,84
11,60
12,46
13,47
14,32
15,25
16,28
17,18
18,20
19,25
20,18
21,14
22,16
23,11
24,12
25,13
26,13
27,8
28,5
29,7
30,4
31,6
32,11
33,8
34,6
35,6
36,4
37,4
38,8
39,3
40,3
41,3
42,4
43,4
44,3
45,1
46,4
47,1
48,1
49,1
50,2
51,2
52,3
53,1
55,2
57,1
58,2
60,2
61,3
63,2
64,2
65,2
66,1
68,2
69,3
70,3
71,1
73,2
74,1
76,3
77,1
78,2
79,1
81,1
84,2
88,1
92,2
95,1
98,1
100,1
103,2
104,1
105,1
106,1
109,2
112,1
118,1
128,2
129,1
130,1
137,2
154,1
166,1
171,1
178,1
186,1
199,2
200,1
201,1
205,1
216,1
218,1
221,1
224,1
236,1
245,1
264,2
272,1
274,1
292,1
354,1
374,1
378,1
388,1
432,1
438,1
443,1
512,1
514,1
608,1
623,1
636,1
991,1
1022,1
1679,1
1720,1
2322,1
