xvalue,counts
1,7956
2,9036
3,2095
4,803
5,444
6,244
7,187
8,117
9,115
10,93
11,56
12,54
13,45
14,33
15,28
16,34
17,29
18,28
19,17
20,13
21,16
22,14
23,15
24,14
25,11
26,12
27,9
28,9
29,9
30,10
31,10
32,5
33,7
34,8
35,3
36,10
37,6
38,6
39,9
40,4
41,4
42,7
43,4
44,7
45,1
46,3
47,1
48,4
49,1
50,6
51,3
52,4
53,3
55,1
56,2
57,3
58,3
59,1
60,1
63,3
64,4
65,2
66,1
68,2
69,2
70,2
71,1
72,2
73,1
74,4
75,2
76,3
77,3
78,1
79,4
80,2
83,2
84,1
85,1
86,1
87,1
89,2
94,3
96,1
99,1
102,1
107,1
109,1
118,1
124,1
125,1
130,1
134,1
136,2
138,2
139,1
142,2
155,1
160,1
162,1
165,2
167,1
171,1
173,1
176,1
184,1
191,1
202,1
220,1
261,1
265,1
278,1
287,1
314,1
338,1
350,1
383,1
391,1
397,1
403,1
486,1
519,1
572,1
603,1
674,1
1119,1
1249,1
1286,1
1677,1
1973,1
2314,1
