xvalue,counts
1,8320
2,9463
3,2157
4,893
5,452
6,248
7,170
8,145
9,116
10,93
11,71
12,63
13,40
14,39
15,35
16,39
17,32
18,24
19,19
20,19
21,14
22,16
23,17
24,13
25,15
26,10
27,9
28,4
29,14
30,7
31,11
32,6
33,10
34,6
35,10
36,5
37,9
38,4
39,4
40,10
41,5
42,6
43,3
44,6
45,5
46,3
47,2
48,4
49,3
50,3
51,4
52,1
53,3
54,2
55,1
56,4
57,5
58,2
59,1
60,1
61,1
63,1
64,2
65,4
66,3
67,2
68,3
70,2
71,4
74,2
75,3
76,4
77,1
78,2
80,3
82,2
84,2
85,1
86,2
87,1
90,2
92,1
93,1
94,1
95,1
98,3
109,1
110,1
114,1
121,1
125,1
127,1
131,1
132,1
135,1
137,1
138,1
140,1
143,1
144,1
146,1
147,1
162,1
165,1
166,1
169,1
175,1
176,2
177,1
182,1
187,1
200,1
224,1
225,1
257,1
261,1
278,1
284,1
285,1
304,1
347,1
376,1
410,1
425,1
430,1
434,1
483,1
512,1
612,1
634,1
728,1
1180,1
1247,1
1414,1
1699,1
2002,1
2334,1
