xvalue,counts
1,8071
2,9282
3,2129
4,838
5,453
6,291
7,208
8,141
9,123
10,108
11,71
12,65
13,44
14,47
15,40
16,42
17,35
18,25
19,25
20,23
21,15
22,22
23,21
24,12
25,13
26,9
27,13
28,8
29,17
30,3
31,14
32,2
33,6
34,8
35,11
36,9
37,8
38,5
39,6
40,5
41,7
42,4
43,7
44,3
45,6
46,5
47,3
48,6
49,1
50,2
51,5
52,3
53,2
54,1
56,1
57,3
59,2
60,2
61,1
62,3
63,2
64,4
65,2
68,2
69,3
70,2
71,1
72,5
73,3
76,2
77,3
78,1
80,2
81,1
82,4
84,1
85,1
86,3
87,1
88,1
89,2
91,1
92,3
94,1
96,1
97,3
101,1
105,1
106,1
109,2
110,1
112,1
115,1
117,1
122,1
123,1
125,1
130,3
133,1
135,2
145,1
147,1
149,1
154,1
161,1
169,1
171,1
180,2
190,2
192,1
194,1
206,1
213,1
227,1
252,1
259,1
268,1
275,1
276,1
281,1
287,1
298,1
303,1
319,1
339,1
343,1
356,1
377,1
404,1
419,1
442,1
465,1
476,1
499,1
523,1
524,1
527,1
631,1
644,1
742,1
1171,1
1272,1
1409,1
1696,1
1999,1
2374,1
