xvalue,counts
1,8022
2,9130
3,2051
4,866
5,454
6,265
7,209
8,137
9,128
10,86
11,86
12,68
13,51
14,44
15,43
16,30
17,37
18,25
19,22
20,27
21,16
22,27
23,19
24,16
25,16
26,9
27,12
28,15
29,14
30,9
31,8
32,8
33,10
34,7
35,8
36,4
37,9
38,7
39,4
40,6
41,2
42,7
43,6
44,6
45,5
46,4
47,1
48,2
49,4
50,4
51,5
52,1
53,1
54,4
55,1
56,1
57,2
58,2
60,2
61,3
62,5
64,2
66,4
67,2
69,1
70,2
71,2
72,3
74,2
75,6
78,1
79,1
80,2
81,1
82,2
83,2
84,2
85,2
86,1
87,1
88,3
90,1
91,1
92,1
93,1
95,1
96,2
98,4
99,1
100,1
105,1
111,3
115,1
118,1
120,1
126,1
129,1
137,2
140,1
141,1
143,2
146,1
155,1
157,1
158,1
162,1
163,1
173,1
183,1
186,1
192,1
197,1
206,1
209,1
225,1
234,1
238,1
270,2
280,2
281,1
291,1
296,2
330,1
333,1
338,1
341,1
369,1
379,1
408,1
436,1
457,1
472,1
495,1
518,1
540,1
542,1
582,1
605,1
651,1
741,1
1161,1
1290,1
1335,1
1697,1
2003,1
2371,1
