xvalue,counts
1,6622
2,7982
3,1796
4,722
5,399
6,234
7,183
8,131
9,86
10,79
11,55
12,54
13,47
14,40
15,35
16,33
17,17
18,26
19,19
20,15
21,18
22,14
23,15
24,12
25,12
26,10
27,15
28,10
29,9
30,8
31,9
32,7
33,8
34,5
35,5
36,5
37,8
38,7
39,4
40,9
41,7
42,5
43,2
44,2
45,7
47,2
48,2
49,1
50,4
51,1
52,5
53,1
55,2
56,2
57,1
58,1
62,1
63,3
64,3
65,1
67,2
71,3
72,2
73,3
74,3
75,4
77,2
78,3
80,1
81,2
83,1
84,1
85,1
86,1
87,1
88,3
93,1
94,2
95,1
97,1
99,1
101,1
104,2
107,1
110,1
116,1
122,1
123,1
125,1
128,1
130,1
132,1
137,1
143,1
145,1
146,1
147,1
151,1
182,1
186,1
199,1
222,1
235,1
244,1
248,1
260,1
263,1
268,1
277,1
279,3
291,1
298,1
300,1
309,1
394,1
397,1
403,1
408,1
418,1
442,1
494,1
533,1
550,1
571,1
592,1
623,1
756,1
1107,1
1200,1
1714,1
1917,1
2332,1
