xvalue,counts
1,5956
2,7295
3,1647
4,578
5,374
6,221
7,165
8,121
9,76
10,74
11,64
12,59
13,43
14,30
15,26
16,26
17,30
18,21
19,13
20,22
21,18
22,16
23,13
24,12
25,10
26,12
27,10
28,12
29,4
30,8
31,6
32,7
33,12
34,13
35,6
36,1
37,6
38,3
39,5
40,7
41,6
42,2
43,2
44,3
45,4
46,1
47,3
49,1
50,1
51,2
52,4
53,1
54,3
55,1
56,2
60,1
61,2
62,2
63,2
64,3
65,2
66,5
67,2
68,1
69,2
70,1
71,2
72,1
73,3
74,4
76,3
78,2
79,2
82,1
86,1
87,1
89,1
90,1
92,1
93,2
94,1
95,1
107,1
110,1
112,1
114,1
120,2
127,2
129,1
133,1
137,1
139,1
159,1
160,1
181,1
185,1
191,1
195,1
210,1
223,1
224,1
225,3
226,1
228,1
239,1
245,2
250,1
266,1
268,1
277,1
283,1
295,1
349,1
378,1
424,1
430,2
441,1
469,1
486,1
496,1
505,1
602,1
617,1
1039,1
1053,1
1694,1
1764,1
2317,1
