xvalue,counts
1,1370
2,1841
3,1598
4,1294
5,961
6,781
7,639
8,538
9,513
10,409
11,402
12,380
13,288
14,303
15,287
16,249
17,247
18,210
19,200
20,234
21,155
22,177
23,153
24,145
25,106
26,128
27,92
28,106
29,97
30,94
31,66
32,70
33,62
34,63
35,58
36,42
37,71
38,62
39,52
40,46
41,48
42,52
43,47
44,69
45,45
46,31
47,24
48,32
49,16
50,20
51,28
52,25
53,30
54,24
55,17
56,15
57,22
58,17
59,17
60,11
61,13
62,11
63,12
64,15
65,16
66,15
67,10
68,11
69,7
70,12
71,6
72,7
73,11
74,9
75,9
76,6
77,3
78,8
79,5
80,6
81,4
82,3
83,6
84,9
85,4
86,1
87,3
88,7
89,6
90,1
91,2
92,1
93,2
94,1
95,2
97,1
98,2
99,2
100,2
101,4
102,1
103,4
104,4
105,2
106,1
107,4
108,4
109,3
112,2
113,1
114,1
115,1
117,1
119,2
124,3
125,2
126,1
127,1
129,1
131,1
132,1
138,1
140,3
142,1
143,1
146,1
148,1
149,1
156,1
160,1
161,1
162,1
166,1
190,1
195,1
197,1
200,1
203,1
204,1
207,1
224,1
259,1
261,1
277,1
