xvalue,counts
1,7696
2,9094
3,1998
4,808
5,430
6,230
7,180
8,147
9,108
10,82
11,72
12,47
13,36
14,35
15,25
16,21
17,35
18,20
19,17
20,20
21,20
22,13
23,11
24,10
25,20
26,11
27,5
28,7
29,9
30,11
31,10
32,4
33,10
34,3
35,11
36,4
37,9
38,7
39,1
40,6
41,7
42,1
43,7
44,7
45,3
46,3
47,1
48,5
50,5
51,2
52,3
53,1
54,1
56,1
57,2
58,2
59,1
61,5
62,2
63,4
64,1
65,1
66,4
67,3
68,2
69,2
70,2
71,2
72,2
73,1
74,1
75,2
76,2
77,1
78,2
80,3
81,4
83,2
85,1
86,1
90,2
96,1
98,1
101,1
104,1
109,1
111,1
113,1
119,1
126,2
130,1
135,1
136,1
138,1
140,1
145,1
146,2
154,1
155,1
156,3
158,1
164,2
171,1
180,1
194,1
198,1
223,1
260,1
266,1
276,1
287,1
322,1
333,1
336,1
390,1
393,1
398,1
429,1
489,1
520,1
565,1
596,1
668,1
1111,1
1197,1
1244,1
1682,1
1982,1
2347,1
