xvalue,counts
1,9596
2,10261
3,2441
4,1014
5,546
6,242
7,242
8,161
9,125
10,120
11,89
12,61
13,55
14,52
15,45
16,34
17,26
18,30
19,26
20,20
21,23
22,17
23,18
24,14
25,13
26,10
27,11
28,11
29,8
30,10
31,8
32,8
33,4
34,7
35,8
36,7
37,16
38,9
39,4
40,5
41,6
42,6
43,8
44,4
45,7
46,6
47,5
48,3
49,7
50,5
51,2
52,6
53,1
54,2
55,4
56,4
57,4
59,3
60,1
61,4
62,2
63,2
64,1
65,2
67,1
68,3
69,1
70,1
71,2
72,2
73,2
74,2
76,1
78,4
79,3
82,3
84,2
86,1
87,1
88,2
89,1
90,1
91,1
92,1
94,2
95,2
97,1
98,2
99,3
101,1
103,1
104,3
107,1
116,1
119,2
129,1
132,1
133,1
135,1
138,1
139,1
142,1
145,1
147,1
151,2
155,1
164,1
165,1
167,1
170,1
172,1
177,1
179,1
180,1
181,1
187,1
192,1
207,1
208,1
222,1
236,1
289,1
294,1
306,1
337,1
343,1
350,1
378,1
424,1
444,1
452,1
455,1
456,1
469,1
486,1
536,1
632,1
870,1
917,1
1241,1
1398,1
1661,1
1670,1
2053,1
2627,1
