xvalue,counts
1,2711
2,3285
3,749
4,348
5,208
6,137
7,83
8,75
9,67
10,33
11,28
12,19
13,27
14,24
15,19
16,17
17,18
18,9
19,8
20,7
21,6
22,8
23,5
24,3
25,8
26,1
27,3
28,5
29,6
30,5
31,2
32,4
33,2
34,3
35,3
36,3
37,3
40,1
41,1
42,2
43,2
44,3
45,1
48,2
50,1
51,1
52,1
54,1
56,3
58,1
60,4
64,1
65,1
66,1
72,1
73,1
74,1
75,1
78,2
85,2
86,1
88,1
89,1
95,1
96,1
97,1
100,1
105,2
110,1
116,1
125,1
126,1
136,1
138,1
142,1
143,2
147,1
156,1
163,1
166,1
179,1
184,1
189,1
195,1
199,1
206,1
209,1
218,1
254,1
295,1
326,1
350,1
371,1
499,1
526,1
753,1
828,1
849,1
880,1
1382,1
1452,1
