xvalue,counts
1,8766
2,9577
3,2191
4,872
5,463
6,308
7,210
8,134
9,137
10,116
11,86
12,85
13,52
14,41
15,43
16,42
17,17
18,32
19,31
20,30
21,22
22,23
23,25
24,16
25,13
26,13
27,13
28,11
29,5
30,11
31,5
32,9
33,10
34,10
35,9
36,7
37,10
38,7
39,6
40,8
41,7
42,4
43,8
44,8
45,6
46,2
47,1
48,2
49,4
50,2
51,8
52,1
54,3
55,1
56,2
57,3
58,5
59,2
61,2
62,2
63,2
65,5
66,4
67,2
68,4
69,1
70,1
72,1
73,1
74,1
75,1
76,1
77,2
78,2
79,1
80,2
81,1
83,1
86,4
87,3
89,1
90,2
94,1
95,1
96,2
97,1
98,2
99,2
100,1
104,3
109,1
110,1
113,1
114,1
116,1
120,1
122,1
125,1
126,1
132,1
133,1
136,1
140,2
141,1
146,2
150,1
152,1
157,1
158,1
169,1
176,1
177,1
183,1
184,1
187,1
190,1
195,1
196,1
203,1
208,1
224,2
237,1
241,1
268,1
271,1
284,1
285,1
294,1
304,2
325,1
341,1
353,1
368,1
378,1
387,1
425,1
434,1
436,1
439,1
476,1
495,1
508,1
529,1
538,1
544,1
653,1
800,1
834,1
1242,1
1302,1
1522,1
1715,1
2020,1
2373,1
