xvalue,counts
1,9784
2,10382
3,2442
4,980
5,512
6,304
7,227
8,143
9,130
10,116
11,82
12,72
13,59
14,52
15,42
16,42
17,35
18,28
19,21
20,19
21,18
22,30
23,8
24,14
25,14
26,10
27,11
28,9
29,8
30,9
31,11
32,4
33,10
34,10
35,13
36,8
37,9
38,7
39,7
40,4
41,7
42,6
43,10
44,4
45,1
46,5
47,4
48,4
49,7
50,9
51,5
52,3
53,2
54,3
55,3
56,2
58,7
59,2
60,3
61,1
63,2
64,5
65,3
66,2
67,1
68,2
70,3
71,1
72,1
74,1
78,1
79,2
80,4
81,2
82,2
83,1
84,2
86,1
88,2
89,1
90,1
92,1
94,1
95,2
96,2
97,2
98,1
100,2
102,1
103,3
107,1
109,2
110,1
111,1
118,1
123,1
128,1
133,1
134,1
137,2
140,1
141,1
147,1
149,1
150,1
155,1
157,1
158,1
168,2
169,1
178,1
183,2
185,1
186,1
191,1
195,1
202,1
210,1
247,1
296,1
304,2
322,1
346,1
369,1
377,1
425,1
446,1
454,1
461,1
475,1
487,1
548,1
549,1
638,1
894,1
935,1
1231,1
1450,1
1653,1
1673,1
2048,1
2332,1
