xvalue,counts
1,309
2,240
3,177
4,154
5,151
6,131
7,141
8,138
9,118
10,118
11,107
12,120
13,101
14,93
15,80
16,94
17,79
18,77
19,90
20,98
21,86
22,73
23,66
24,83
25,83
26,78
27,86
28,77
29,71
30,67
31,74
32,64
33,76
34,68
35,55
36,56
37,60
38,57
39,67
40,59
41,51
42,55
43,49
44,64
45,71
46,40
47,46
48,61
49,45
50,48
51,55
52,48
53,49
54,41
55,44
56,41
57,46
58,46
59,42
60,34
61,41
62,32
63,43
64,35
65,38
66,29
67,34
68,31
69,41
70,34
71,20
72,25
73,41
74,27
75,30
76,22
77,25
78,30
79,33
80,25
81,19
82,24
83,30
84,25
85,26
86,19
87,20
88,16
89,14
90,19
91,25
92,19
93,23
94,12
95,17
96,23
97,23
98,24
99,16
100,19
101,9
102,16
103,14
104,15
105,19
106,13
107,18
108,20
109,11
110,15
111,21
112,14
113,7
114,8
115,16
116,9
117,10
118,13
119,12
120,14
121,11
122,9
123,11
124,12
125,7
126,12
127,12
128,4
129,12
130,15
131,8
132,6
133,7
134,11
135,9
136,6
137,12
138,3
140,11
141,7
142,7
143,5
144,6
145,7
146,11
147,5
148,3
149,8
150,5
151,5
152,2
153,8
154,13
155,8
156,8
157,2
158,4
159,4
160,7
161,5
162,6
163,3
164,5
166,3
167,7
168,3
169,2
170,2
171,4
173,5
174,6
176,3
177,3
178,5
179,2
180,1
181,2
182,5
183,4
184,2
185,3
186,1
187,2
188,2
189,4
190,5
191,3
192,2
193,3
194,3
195,2
196,1
197,5
198,3
199,2
200,3
201,1
203,2
204,4
205,3
206,3
210,1
211,2
212,2
213,1
214,1
216,3
217,1
218,1
219,2
220,2
221,1
222,2
223,2
224,2
225,1
227,1
228,1
229,1
230,2
231,1
233,1
238,4
239,1
240,1
243,1
244,1
247,1
249,3
251,1
253,2
254,3
255,1
256,2
257,1
258,1
260,1
262,1
263,1
267,1
276,1
282,1
302,1
305,1
309,1
328,1
332,1
334,1
344,1
350,1
355,1
394,1
414,1
492,1
562,1
660,1
