xvalue,counts
1,8793
2,9853
3,2290
4,870
5,498
6,249
7,203
8,124
9,132
10,111
11,90
12,59
13,46
14,42
15,30
16,40
17,27
18,20
19,21
20,20
21,19
22,23
23,16
24,15
25,11
26,9
27,5
28,12
29,7
30,9
31,11
32,11
33,8
34,8
35,7
36,8
37,11
38,5
39,8
40,2
41,5
42,6
43,5
44,3
45,6
46,5
47,9
48,5
49,1
50,1
51,2
52,1
53,4
54,1
55,9
56,5
57,1
58,4
59,2
60,2
61,2
62,3
63,1
65,2
66,2
67,2
68,1
69,1
70,1
71,1
72,2
73,5
74,2
76,3
77,1
80,2
81,1
82,2
83,3
84,1
85,2
87,2
88,4
91,1
92,2
96,3
99,1
100,1
101,1
103,1
109,1
111,1
119,1
123,1
125,1
127,1
128,1
129,1
131,1
132,1
137,2
138,2
141,1
148,2
156,1
157,1
166,1
171,2
185,4
196,1
202,1
240,1
261,1
267,1
268,1
285,1
289,1
293,1
337,1
373,1
395,1
408,1
432,1
440,1
478,1
480,1
490,1
623,1
746,1
812,1
1220,1
1290,1
1523,1
1677,1
1994,1
2353,1
