xvalue,counts
1,8919
2,9749
3,2216
4,911
5,508
6,289
7,222
8,161
9,142
10,107
11,88
12,71
13,64
14,53
15,42
16,35
17,28
18,28
19,31
20,27
21,19
22,30
23,21
24,17
25,19
26,15
27,7
28,6
29,8
30,11
31,10
32,13
33,7
34,9
35,6
36,10
37,8
38,16
39,8
40,4
41,8
42,4
43,5
44,5
45,8
46,3
47,4
48,3
49,3
50,1
51,1
52,2
53,2
54,5
55,3
56,1
57,5
58,4
59,6
60,1
62,2
63,1
64,4
65,2
66,1
67,2
68,3
69,2
70,1
71,3
73,2
74,4
76,1
77,1
79,1
80,3
82,1
83,1
86,2
87,1
88,4
89,3
90,1
91,3
92,2
93,2
94,1
97,1
98,1
99,2
100,1
101,1
103,1
104,2
106,1
107,1
108,1
112,1
117,1
121,1
125,1
127,2
128,1
129,2
132,1
135,1
136,1
138,2
140,1
142,1
143,1
152,1
163,2
174,3
185,1
187,1
193,1
195,2
202,2
207,1
209,1
220,1
224,1
263,1
266,1
280,1
287,1
289,1
296,1
306,1
309,1
342,1
365,1
370,1
389,1
397,1
402,1
439,1
456,1
459,1
469,1
495,1
496,1
517,1
538,1
549,1
573,1
653,1
821,1
854,1
1244,1
1311,1
1586,1
1694,1
2018,1
2371,1
