xvalue,counts
1,7847
2,9125
3,2058
4,808
5,449
6,252
7,186
8,131
9,120
10,87
11,70
12,50
13,35
14,34
15,31
16,32
17,27
18,27
19,18
20,17
21,19
22,13
23,18
24,11
25,14
26,13
27,6
28,5
29,10
30,10
31,9
32,6
33,8
34,8
35,2
36,7
37,12
38,6
39,5
40,10
41,2
42,4
43,5
44,3
45,5
46,2
47,5
48,2
49,1
51,6
52,3
53,2
54,2
55,3
56,1
57,2
58,2
59,1
60,1
61,2
62,1
63,3
64,1
65,3
66,3
69,2
71,1
72,5
73,2
74,1
75,6
76,1
77,4
78,2
79,1
80,2
82,1
83,3
84,1
85,1
86,2
89,1
90,1
94,1
99,2
102,1
103,1
107,2
113,1
120,1
131,1
135,1
136,1
137,2
138,2
139,1
145,1
147,1
154,1
160,1
164,1
168,1
172,2
173,1
174,1
190,1
193,1
210,1
220,1
222,1
256,1
262,1
276,1
280,1
311,1
346,1
351,1
386,1
393,1
398,1
406,1
492,1
520,1
571,1
612,1
673,1
1124,1
1255,1
1305,1
1679,1
1976,1
2336,1
