xvalue,counts
1,9369
2,10250
3,2426
4,993
5,535
6,302
7,242
8,163
9,143
10,107
11,120
12,63
13,61
14,47
15,48
16,41
17,41
18,42
19,27
20,28
21,18
22,30
23,28
24,24
25,16
26,12
27,11
28,11
29,8
30,11
31,8
32,9
33,6
34,7
35,9
36,6
37,12
38,5
39,14
40,8
41,7
42,8
43,6
44,6
45,9
46,1
47,6
49,7
50,1
51,3
52,3
53,1
54,4
55,5
56,4
57,4
58,2
59,2
60,1
61,3
62,4
63,2
64,3
65,2
66,3
67,2
68,3
69,3
71,2
72,1
73,4
74,3
75,1
76,1
77,1
78,1
79,1
80,1
82,1
84,2
85,1
86,1
87,1
88,2
89,4
91,1
92,1
94,1
95,4
96,1
97,2
98,1
99,1
100,1
101,1
102,1
103,2
105,1
106,1
107,3
109,1
113,1
122,2
124,1
126,1
132,1
133,1
134,1
136,1
137,1
142,2
145,1
147,1
156,1
158,1
164,1
167,2
173,1
176,1
177,1
184,2
186,1
193,1
194,2
202,2
204,1
213,1
216,1
217,1
222,1
233,1
249,1
290,1
303,1
307,1
309,1
316,1
317,1
325,1
364,1
387,1
389,1
401,1
424,1
431,1
465,1
467,1
479,1
501,1
503,1
512,1
518,1
519,1
544,1
612,1
703,1
923,1
949,1
1270,1
1385,1
1675,1
1694,1
2068,1
2639,1
