xvalue,counts
1,7466
2,8856
3,1944
4,757
5,411
6,231
7,171
8,124
9,110
10,69
11,69
12,38
13,36
14,32
15,31
16,33
17,25
18,23
19,12
20,18
21,11
22,14
23,16
24,12
25,14
26,17
27,7
28,12
29,12
30,5
31,9
32,7
33,7
34,5
35,4
36,10
37,1
38,5
39,5
40,2
41,4
42,6
43,4
44,1
45,6
46,4
47,3
48,3
49,2
50,1
51,3
52,3
53,3
54,1
55,1
56,1
57,1
58,3
59,2
60,3
62,4
63,2
64,3
65,1
66,1
67,1
68,2
69,2
70,1
71,3
72,2
73,1
74,2
75,3
76,1
78,1
79,2
80,2
82,2
84,3
85,1
86,1
87,1
90,2
92,1
96,1
97,1
100,1
103,1
105,1
120,2
121,1
122,2
131,1
132,1
133,1
135,1
137,1
141,1
149,2
153,1
154,1
160,2
162,2
163,1
171,1
195,1
197,1
229,1
247,1
262,1
271,1
280,1
305,1
306,1
318,1
354,1
361,1
386,1
408,1
483,1
526,1
547,1
574,1
636,1
1000,1
1106,1
1225,1
1687,1
1971,1
2353,1
