xvalue,counts
1,7806
2,9006
3,2012
4,820
5,453
6,264
7,193
8,168
9,127
10,87
11,82
12,58
13,53
14,37
15,41
16,28
17,30
18,28
19,22
20,24
21,17
22,21
23,18
24,18
25,16
26,11
27,8
28,9
29,9
30,13
31,6
32,9
33,9
34,6
35,9
36,6
37,7
38,7
39,4
40,8
41,6
42,8
43,6
44,4
45,4
46,5
47,2
48,6
49,2
50,1
51,3
52,6
53,1
54,1
55,1
56,2
58,1
60,4
61,1
62,2
63,2
64,2
65,1
67,2
69,1
70,1
72,2
73,2
74,2
75,5
76,2
77,1
78,1
79,1
80,2
81,2
82,3
83,5
84,2
85,2
86,2
88,1
90,3
92,1
94,2
98,2
100,1
104,1
107,1
108,1
112,1
113,1
114,2
118,1
119,1
124,1
130,1
132,1
133,1
138,1
139,3
143,1
146,1
150,1
154,1
155,1
156,1
163,1
166,1
179,1
180,1
189,1
191,1
204,2
210,1
217,1
235,1
236,1
263,1
270,1
276,1
278,1
283,1
293,1
305,1
311,1
330,1
338,1
350,1
354,1
387,1
407,1
439,1
451,1
460,1
479,1
510,1
543,1
545,1
597,1
645,1
731,1
1141,1
1269,1
1350,1
1706,1
1936,1
2352,1
