xvalue,counts
1,7933
2,9102
3,2078
4,873
5,429
6,249
7,211
8,151
9,128
10,99
11,72
12,66
13,47
14,48
15,40
16,37
17,37
18,22
19,25
20,16
21,22
22,22
23,20
24,13
25,20
26,11
27,9
28,14
29,6
30,12
31,10
32,8
33,7
34,7
35,6
36,10
37,7
38,10
39,5
40,5
41,2
42,8
43,6
44,6
45,3
46,4
47,1
48,1
49,6
50,5
51,2
52,3
53,4
55,3
56,1
57,1
59,3
60,2
61,4
63,3
64,2
65,1
66,1
67,1
68,2
69,2
71,1
72,3
73,2
74,3
75,2
76,1
77,1
78,1
79,4
82,1
83,3
84,2
85,2
87,2
88,1
89,4
91,2
92,1
93,1
94,1
95,1
96,2
97,1
98,2
101,1
103,1
105,1
110,1
112,2
116,1
117,1
122,1
126,1
132,1
136,1
141,2
142,1
144,1
145,1
155,2
156,1
157,1
160,1
174,1
185,1
186,1
190,1
195,1
207,1
209,1
225,1
226,1
245,1
266,1
274,2
278,1
280,1
295,2
297,1
323,1
331,1
336,2
361,1
381,1
405,1
434,1
435,1
456,1
466,1
491,1
518,1
535,1
540,1
605,1
641,1
715,1
1157,1
1286,1
1366,1
1705,1
1994,1
2378,1
