xvalue,counts
1,7829
2,9039
3,1954
4,802
5,422
6,246
7,168
8,152
9,115
10,82
11,59
12,57
13,42
14,31
15,22
16,34
17,27
18,25
19,12
20,20
21,13
22,17
23,12
24,13
25,15
26,6
27,12
28,10
29,13
30,9
31,3
32,10
33,4
34,7
35,7
36,2
37,9
38,8
39,8
40,3
41,6
42,2
43,5
44,4
45,8
46,2
47,2
48,2
49,1
50,4
51,3
52,1
53,4
54,1
56,4
57,1
58,2
59,1
60,1
62,3
63,1
64,4
65,2
66,2
67,2
68,1
69,5
70,2
71,3
72,1
73,3
75,4
77,5
78,1
79,3
81,1
83,1
84,1
85,1
86,1
87,1
89,1
93,1
94,1
96,2
100,1
103,1
110,1
111,1
117,1
120,1
131,2
133,1
135,2
137,1
141,1
142,1
150,1
154,1
156,1
157,2
168,2
170,1
171,1
184,1
197,1
198,1
209,1
260,1
265,1
277,2
314,1
327,1
336,1
384,1
393,1
402,1
465,1
490,1
498,1
572,1
595,1
672,1
1120,1
1213,1
1248,1
1672,1
1978,1
2346,1
