xvalue,counts
2,7179
4,8374
6,1816
8,764
10,403
12,272
14,175
16,150
18,95
20,77
22,65
24,51
26,53
28,46
30,39
32,37
34,19
36,17
38,21
40,32
42,22
44,12
46,11
48,10
50,19
52,10
54,10
56,13
58,12
60,8
62,11
64,8
66,8
68,6
70,6
72,6
74,5
76,4
78,6
80,3
82,8
84,3
86,6
88,5
92,3
94,5
96,4
98,5
100,2
102,3
104,2
108,2
110,2
112,2
114,2
118,2
120,2
124,2
126,2
128,1
130,1
132,3
134,2
140,2
144,4
148,2
150,3
152,2
158,2
160,2
162,3
168,1
170,1
172,3
174,1
176,2
178,2
190,3
192,1
194,1
200,1
202,2
214,1
218,1
222,1
230,1
240,1
260,1
264,1
270,1
272,1
280,1
292,1
304,2
322,1
332,2
342,1
368,1
390,1
394,1
402,1
450,1
472,1
494,2
520,1
534,1
546,1
576,1
578,1
586,1
592,1
610,1
612,1
624,1
636,1
804,1
836,1
852,1
906,2
938,1
954,1
1076,1
1102,1
1118,1
1152,1
1166,1
1334,1
2124,1
2192,1
2494,1
3438,1
3922,1
4716,1
