xvalue,counts
1,8310
2,9388
3,2112
4,865
5,447
6,240
7,192
8,130
9,106
10,89
11,63
12,62
13,51
14,39
15,51
16,21
17,27
18,28
19,11
20,24
21,13
22,21
23,15
24,11
25,12
26,7
27,14
28,8
29,10
30,3
31,9
32,9
33,9
34,7
35,9
36,8
37,7
38,4
39,10
40,4
41,9
42,7
43,3
44,3
45,7
46,1
47,3
48,4
49,5
50,2
51,3
52,2
53,3
54,1
55,2
56,4
57,1
58,1
59,1
60,2
62,3
64,1
65,3
66,4
67,4
68,1
69,5
70,1
73,1
75,4
76,2
77,2
78,1
79,2
80,2
81,4
82,3
83,2
84,1
87,1
91,1
93,1
94,3
96,1
97,1
99,1
106,1
113,1
114,1
116,1
123,1
127,2
134,1
135,2
136,1
137,1
138,1
141,1
152,1
155,1
166,1
168,1
171,1
173,2
174,1
178,2
182,1
193,1
217,1
229,1
246,1
252,1
278,1
279,1
283,1
299,1
353,1
372,1
410,1
412,1
424,1
431,1
474,1
485,1
602,1
626,1
725,1
1161,1
1253,1
1383,1
1670,1
1968,1
2328,1
