xvalue,counts
1,9896
2,10332
3,2379
4,1008
5,509
6,317
7,217
8,152
9,116
10,114
11,86
12,73
13,67
14,53
15,40
16,37
17,37
18,27
19,27
20,18
21,18
22,28
23,18
24,11
25,12
26,12
27,12
28,9
29,13
30,4
31,3
32,11
33,9
34,6
35,8
36,11
37,10
38,7
39,10
40,4
41,6
42,7
43,6
44,4
45,6
46,7
47,1
48,6
49,6
50,4
51,5
52,3
53,4
54,3
55,3
56,2
57,2
58,6
59,3
60,4
61,1
62,3
63,1
64,5
65,1
66,1
68,1
69,2
70,3
71,2
72,1
76,1
77,1
80,2
81,2
82,3
83,3
86,2
88,1
89,2
92,1
93,1
95,2
96,3
97,1
99,2
102,4
103,1
105,1
106,1
109,1
110,2
111,1
113,1
116,1
123,1
127,1
128,1
134,1
136,1
137,1
138,1
140,1
144,2
147,1
155,1
156,1
158,1
159,1
163,1
167,1
170,1
179,1
180,1
183,1
186,1
198,1
201,2
204,1
212,1
245,1
293,1
305,1
307,1
321,1
356,1
371,1
381,1
425,1
432,1
439,1
440,1
476,1
486,1
525,1
551,1
632,1
888,1
941,1
1224,1
1461,1
1636,1
1682,1
2049,1
2319,1
