xvalue,counts
1,8102
2,9177
3,2079
4,813
5,449
6,256
7,187
8,128
9,115
10,88
11,63
12,60
13,37
14,36
15,33
16,30
17,30
18,23
19,22
20,13
21,17
22,21
23,7
24,16
25,9
26,11
27,15
28,8
29,8
30,12
31,6
32,3
33,5
34,12
35,9
36,3
37,8
38,7
39,8
40,4
41,6
42,5
43,6
44,6
45,5
46,4
47,6
49,4
50,3
52,2
54,1
55,3
56,2
57,2
58,2
59,1
60,5
61,1
62,2
63,1
66,3
67,3
68,1
69,1
70,1
71,4
72,1
74,4
75,2
76,2
78,4
79,2
80,1
81,6
83,1
85,2
87,1
88,3
91,1
93,1
94,1
99,1
101,2
103,1
119,1
123,1
124,1
129,1
131,1
133,1
135,1
136,1
137,1
138,1
139,1
150,1
157,1
164,2
166,1
171,1
174,2
176,1
178,1
193,1
200,1
202,1
215,1
224,1
259,1
272,1
278,1
292,1
308,1
340,1
354,1
397,1
399,1
413,1
420,1
487,1
495,1
591,1
619,1
696,1
1145,1
1259,1
1310,1
1667,1
1970,1
2349,1
