xvalue,counts
1,7969
2,9078
3,2045
4,797
5,448
6,246
7,194
8,129
9,106
10,95
11,72
12,47
13,43
14,31
15,30
16,29
17,32
18,26
19,19
20,16
21,13
22,13
23,14
24,12
25,14
26,13
27,14
28,8
29,6
30,10
31,7
32,7
33,4
34,9
35,8
36,7
37,7
38,10
39,4
40,5
41,4
42,6
43,4
44,5
45,3
46,6
47,3
48,3
49,2
50,3
51,3
52,2
54,2
55,1
56,1
58,4
59,2
60,1
61,1
63,3
64,2
65,3
66,1
67,4
68,1
69,1
71,2
72,2
73,1
74,2
75,3
76,3
78,3
79,5
80,3
81,1
82,2
84,1
86,2
88,1
89,1
90,1
94,2
95,1
97,1
101,1
107,2
108,1
118,1
126,1
128,1
130,1
132,1
135,1
136,1
137,1
138,1
139,1
143,1
146,1
154,1
157,1
166,2
167,1
170,1
172,1
173,1
192,2
193,1
204,1
223,1
254,1
264,1
277,1
289,1
315,1
341,1
346,1
392,1
398,1
402,1
407,1
476,1
498,1
577,1
605,1
680,1
1129,1
1246,1
1325,1
1661,1
1970,1
2344,1
