xvalue,counts
1,675
2,449
3,395
4,307
5,304
6,306
7,300
8,335
9,293
10,291
11,301
12,312
13,292
14,329
15,296
16,274
17,294
18,342
19,345
20,319
21,319
22,294
23,284
24,294
25,330
26,287
27,305
28,307
29,327
30,303
31,343
32,298
33,307
34,304
35,281
36,279
37,300
38,288
39,302
40,294
41,283
42,266
43,297
44,263
45,254
46,252
47,296
48,256
49,272
50,256
51,272
52,259
53,244
54,248
55,253
56,249
57,249
58,240
59,216
60,234
61,239
62,219
63,236
64,252
65,224
66,219
67,226
68,196
69,214
70,203
71,193
72,220
73,209
74,187
75,207
76,208
77,177
78,188
79,190
80,166
81,181
82,166
83,182
84,165
85,170
86,176
87,167
88,173
89,162
90,188
91,154
92,144
93,165
94,163
95,149
96,128
97,145
98,138
99,149
100,161
101,140
102,132
103,109
104,136
105,133
106,115
107,126
108,113
109,117
110,125
111,108
112,119
113,137
114,123
115,122
116,112
117,115
118,120
119,108
120,97
121,92
122,97
123,110
124,108
125,87
126,85
127,95
128,104
129,97
130,79
131,96
132,103
133,107
134,86
135,75
136,71
137,90
138,79
139,82
140,69
141,93
142,86
143,82
144,92
145,71
146,70
147,67
148,87
149,64
150,58
151,56
152,75
153,61
154,71
155,69
156,58
157,54
158,62
159,68
160,71
161,59
162,68
163,71
164,63
165,63
166,64
167,73
168,46
169,60
170,64
171,51
172,51
173,44
174,55
175,38
176,50
177,57
178,55
179,50
180,39
181,53
182,44
183,38
184,44
185,38
186,55
187,45
188,47
189,33
190,48
191,30
192,33
193,37
194,37
195,42
196,51
197,44
198,51
199,34
200,32
201,42
202,33
203,35
204,27
205,38
206,36
207,37
208,37
209,32
210,41
211,47
212,34
213,30
214,26
215,32
216,52
217,34
218,31
219,36
220,32
221,26
222,30
223,30
224,28
225,29
226,30
227,27
228,26
229,25
230,27
231,37
232,27
233,25
234,33
235,25
236,24
237,28
238,22
239,20
240,17
241,34
242,27
243,26
244,26
245,32
246,24
247,24
248,29
249,24
250,18
251,17
252,24
253,15
254,15
255,17
256,27
257,15
258,22
259,29
260,15
261,16
262,27
263,12
264,16
265,17
266,10
267,18
268,13
269,18
270,17
271,14
272,8
273,18
274,19
275,22
276,17
277,16
278,16
279,8
280,20
281,14
282,10
283,10
284,14
285,8
286,15
287,16
288,15
289,11
290,13
291,17
292,16
293,12
294,20
295,14
296,13
297,10
298,6
299,7
300,19
301,8
302,14
303,11
304,11
305,4
306,12
307,10
308,17
309,9
310,7
311,20
312,13
313,6
314,14
315,6
316,11
317,7
318,13
319,9
320,15
321,11
322,7
323,7
324,6
325,7
326,8
327,8
328,14
329,5
330,12
331,12
332,12
333,5
334,9
335,9
336,12
337,8
338,7
339,13
340,9
341,12
342,8
343,8
344,7
345,10
346,7
347,6
348,8
349,7
350,7
351,4
352,1
353,6
354,8
355,5
356,4
357,7
358,10
359,8
360,7
361,7
362,4
363,8
364,5
365,8
366,5
367,5
368,6
369,6
370,5
371,6
372,5
373,9
374,6
375,4
376,3
377,2
378,9
379,5
380,4
381,3
382,1
383,8
384,2
385,4
386,7
387,9
388,4
389,3
390,6
391,2
392,3
393,4
394,5
395,8
396,2
397,4
398,6
399,5
400,1
401,7
402,2
403,4
404,4
405,1
406,5
407,6
408,4
409,8
410,6
411,2
412,1
413,2
414,3
415,1
416,5
417,3
418,6
419,7
420,4
421,5
422,4
423,5
424,5
425,2
426,2
427,5
428,2
429,2
430,1
431,3
432,4
434,4
435,3
436,4
437,1
438,5
439,2
440,2
441,4
442,2
443,1
444,2
446,3
447,4
448,3
450,5
451,1
455,1
456,2
457,1
458,2
459,2
460,2
461,2
462,7
463,2
464,3
465,6
466,2
467,2
469,3
470,2
471,2
472,1
473,3
474,1
475,2
476,3
477,4
479,2
480,1
481,1
482,1
483,1
484,1
485,1
489,2
490,3
491,1
493,1
494,1
495,1
496,1
497,2
498,2
500,3
501,1
502,2
503,1
504,2
505,3
506,2
507,1
508,2
510,2
511,2
512,1
513,1
514,2
515,2
516,2
517,2
519,2
520,1
522,2
523,1
525,2
526,1
529,1
531,2
533,3
535,1
537,1
542,3
543,1
546,2
547,2
549,1
550,1
552,2
553,1
554,2
557,1
560,1
561,1
565,1
567,2
569,2
571,1
574,1
577,1
585,1
590,1
591,1
592,1
595,1
596,1
600,1
601,1
602,1
607,1
608,2
610,1
611,1
615,1
616,1
645,1
646,1
647,1
648,1
649,1
655,1
657,1
660,1
661,1
662,1
673,1
674,1
678,1
684,1
685,1
687,1
696,1
698,1
705,1
734,1
745,1
785,2
789,1
798,1
801,1
802,1
803,1
835,1
836,1
866,1
889,1
893,1
900,1
943,1
958,1
976,1
978,1
1014,1
1025,1
1049,1
1089,1
1115,1
1116,1
1287,1
1288,1
1337,1
1545,1
1559,1
2259,1
2303,1
2466,1
3209,1
4786,1
5522,1
6312,1
