xvalue,counts
1,9343
2,10165
3,2381
4,985
5,489
6,259
7,216
8,142
9,137
10,95
11,89
12,59
13,54
14,45
15,50
16,34
17,27
18,22
19,16
20,15
21,23
22,32
23,14
24,14
25,10
26,16
27,10
28,9
29,8
30,8
31,6
32,8
33,13
34,7
35,14
36,6
37,6
38,10
39,6
40,4
41,5
42,3
43,8
44,6
45,8
46,6
47,5
48,4
49,4
50,5
51,2
52,1
53,6
54,2
55,4
56,4
58,1
59,3
60,3
61,2
63,2
64,3
65,3
66,6
67,2
68,2
70,1
71,2
72,1
74,4
75,2
77,1
78,1
80,1
81,2
83,2
85,1
86,3
90,2
91,3
93,1
95,3
96,5
97,2
98,1
101,1
103,1
111,1
115,1
119,1
126,1
128,1
129,2
130,1
131,1
132,1
137,1
141,2
143,1
147,1
150,1
151,1
152,1
159,1
169,1
174,1
176,1
177,1
179,1
189,1
192,2
193,1
206,1
216,1
220,1
223,1
281,1
291,1
299,1
325,1
333,1
340,1
379,1
413,1
432,1
449,1
454,1
456,1
478,1
515,1
642,1
831,1
875,1
1239,1
1330,1
1614,1
1689,1
2043,1
2600,1
