xvalue,counts
2,9454
4,10193
6,2457
8,958
10,536
12,304
14,243
16,188
18,133
20,123
22,101
24,58
26,72
28,61
30,41
32,47
34,38
36,30
38,33
40,31
42,20
44,30
46,28
48,19
50,15
52,14
54,12
56,11
58,12
60,11
62,7
64,8
66,5
68,6
70,9
72,7
74,11
76,8
78,10
80,7
82,10
84,3
86,10
88,6
90,9
92,7
94,3
96,3
98,4
104,3
106,6
108,2
110,3
112,3
114,4
116,3
118,2
120,1
122,5
124,3
126,4
128,1
130,1
132,3
134,3
136,1
138,2
140,1
142,3
144,1
146,2
148,5
150,1
152,1
156,1
160,2
162,2
166,1
172,4
174,1
176,4
178,2
180,2
184,1
186,1
190,2
192,3
196,1
198,3
200,1
204,1
206,2
208,1
210,1
212,1
214,2
216,1
220,1
238,1
240,1
252,2
262,1
266,1
272,1
276,2
278,1
286,1
290,2
292,1
310,1
320,1
324,1
328,1
340,1
346,1
354,1
366,1
370,1
374,1
382,2
388,1
390,1
394,1
396,1
418,1
432,1
436,1
446,1
476,1
490,1
584,1
606,1
612,1
616,1
644,1
654,1
660,1
724,1
754,1
764,1
804,1
844,1
872,1
924,1
944,1
958,1
994,1
1020,1
1026,1
1042,1
1054,1
1244,1
1338,1
1414,1
1846,1
1918,1
2520,1
2788,1
3284,1
3310,1
4126,1
5336,1
