xvalue,counts
1,8511
2,9516
3,2163
4,875
5,436
6,251
7,173
8,139
9,107
10,98
11,76
12,64
13,47
14,41
15,34
16,25
17,27
18,37
19,29
20,14
21,10
22,20
23,20
24,7
25,10
26,11
27,4
28,10
29,8
30,6
31,10
32,8
33,5
34,15
35,14
36,7
37,9
38,3
39,3
40,7
41,8
42,7
43,4
44,4
45,3
46,2
47,5
48,3
49,6
50,3
51,4
52,1
53,1
55,4
56,1
57,2
58,4
59,3
60,2
63,5
64,2
65,2
66,2
67,2
68,4
69,1
70,1
72,2
75,1
76,4
77,2
79,1
80,2
81,5
82,1
83,3
84,2
85,1
89,1
93,1
94,1
96,1
97,2
98,1
99,1
101,1
108,1
117,1
118,2
119,1
126,1
127,2
129,1
132,1
135,1
137,1
141,1
145,1
146,1
152,1
162,1
164,1
170,1
171,1
173,1
175,2
183,1
186,1
189,1
195,1
219,1
235,1
248,1
256,1
282,1
284,1
290,1
306,1
356,1
382,1
415,1
418,1
420,1
429,1
473,1
505,1
609,1
654,1
743,1
1198,1
1246,1
1448,1
1679,1
1993,1
2357,1
