xvalue,counts
1,9705
2,10398
3,2414
4,967
5,527
6,322
7,260
8,152
9,148
10,131
11,77
12,82
13,53
14,49
15,59
16,38
17,43
18,39
19,34
20,22
21,24
22,29
23,13
24,21
25,14
26,15
27,10
28,13
29,13
30,3
31,14
32,10
33,4
34,6
35,9
36,11
37,8
38,8
39,8
40,9
41,7
42,9
43,11
44,4
45,3
46,4
47,4
48,3
49,4
50,4
51,6
52,1
53,6
54,5
55,4
56,3
57,1
58,4
59,1
60,1
61,2
62,2
63,3
64,3
65,5
66,3
67,3
68,2
70,2
71,3
73,3
74,1
75,2
77,1
79,1
80,2
81,1
82,2
83,1
84,2
85,1
86,3
88,2
90,1
93,1
94,1
95,4
97,1
99,2
100,2
101,1
102,2
103,3
105,1
106,1
108,2
109,1
110,1
111,1
115,1
121,1
122,1
123,1
126,1
132,1
136,1
138,1
140,1
141,1
145,1
147,1
149,1
150,1
151,1
152,1
167,1
174,1
175,1
177,1
178,1
179,1
186,1
188,1
192,1
193,1
194,1
197,1
202,1
203,1
219,1
231,1
246,1
255,1
261,1
263,1
294,1
311,1
316,1
317,1
324,1
325,1
375,1
377,1
389,1
415,1
423,1
460,1
470,1
478,1
481,1
497,1
516,1
526,1
535,1
581,1
703,1
705,1
947,1
978,1
1263,1
1474,1
1676,1
1711,1
2069,1
2353,1
