xvalue,counts
1,6356
2,7757
3,1725
4,630
5,361
6,195
7,163
8,108
9,97
10,60
11,49
12,45
13,42
14,30
15,24
16,15
17,15
18,20
19,15
20,20
21,24
22,5
23,11
24,13
25,9
26,17
27,7
28,5
29,7
30,7
31,5
32,6
33,6
34,5
35,6
36,4
37,7
38,3
39,2
40,8
41,9
42,4
43,3
44,3
47,1
48,3
49,2
50,1
51,1
52,1
53,2
55,2
56,2
58,1
59,2
60,5
61,3
62,2
63,3
64,2
65,1
66,2
67,4
69,2
70,2
71,2
75,3
78,2
79,5
84,1
85,1
86,1
87,1
89,3
90,1
91,1
93,1
94,1
100,1
108,1
112,1
115,1
118,1
119,1
123,1
125,1
126,1
128,1
133,1
135,1
141,1
145,1
159,1
161,1
165,1
188,1
207,1
220,1
236,1
240,2
267,1
272,1
287,1
367,1
390,1
450,1
486,1
494,1
530,1
538,1
566,1
576,1
1050,1
1111,1
1684,1
1883,1
2298,1
