xvalue,counts
1,9088
2,10166
3,2327
4,973
5,515
6,286
7,209
8,188
9,137
10,125
11,95
12,64
13,71
14,50
15,39
16,49
17,34
18,28
19,31
20,24
21,35
22,24
23,13
24,17
25,16
26,9
27,17
28,15
29,9
30,9
31,10
32,6
33,8
34,6
35,8
36,12
37,11
38,5
39,6
40,12
41,8
42,6
43,5
44,7
45,9
46,7
47,6
49,2
50,6
51,1
52,1
53,3
54,4
55,3
56,1
57,3
58,5
59,1
60,6
61,2
63,3
64,3
65,3
66,1
67,2
68,1
69,4
70,5
71,2
73,1
74,4
77,2
78,1
79,2
80,1
81,1
83,1
84,1
85,1
86,1
88,2
89,2
90,4
91,2
92,3
94,1
95,1
96,2
97,1
99,2
100,1
101,2
102,1
104,1
105,1
108,1
111,1
116,1
118,1
120,1
122,1
123,2
126,1
131,2
136,1
138,1
139,2
143,1
147,1
150,1
160,1
164,2
173,1
174,1
176,1
183,1
184,1
188,1
192,1
194,1
202,1
204,1
209,1
212,1
213,1
224,1
227,1
228,1
254,1
266,1
285,1
303,1
308,2
328,1
333,1
371,1
373,1
399,1
405,1
416,1
417,1
461,1
469,1
470,1
477,1
502,1
512,1
524,2
537,1
648,1
708,1
857,1
899,1
1267,1
1338,1
1631,1
1699,1
2061,1
2595,1
