xvalue,counts
2,9578
4,10224
6,2453
8,1002
10,513
12,314
14,250
16,177
18,143
20,115
22,88
24,67
26,57
28,64
30,52
32,33
34,46
36,20
38,47
40,33
42,24
44,21
46,18
48,15
50,24
52,9
54,13
56,11
58,15
60,6
62,10
64,7
66,6
68,10
70,8
72,7
74,10
76,8
78,12
80,6
82,6
84,8
86,6
88,10
90,4
92,6
94,2
96,3
98,4
100,2
102,4
104,5
106,3
108,5
110,7
112,1
114,4
116,2
118,3
120,1
122,1
124,5
126,2
128,3
130,1
132,3
136,2
138,3
140,1
142,2
144,4
146,3
152,2
156,2
162,1
164,1
168,1
170,3
172,3
174,2
176,1
180,1
182,2
184,1
188,1
192,2
196,1
198,2
200,1
204,3
208,1
210,2
212,3
214,3
218,1
220,1
226,1
240,1
244,1
248,1
250,1
262,1
266,1
272,1
284,1
286,1
292,1
294,1
298,1
304,2
310,1
338,2
342,1
344,1
348,1
354,1
356,1
362,1
364,2
366,1
380,1
384,1
390,1
394,1
408,1
436,1
460,1
500,1
586,2
600,1
608,1
614,2
626,1
636,1
646,1
752,1
770,1
774,1
806,1
852,1
866,1
934,1
936,1
952,1
960,1
1046,1
1052,1
1058,1
1136,1
1374,1
1416,1
1870,1
1944,1
2516,1
2896,1
3360,1
3388,1
4124,1
5298,1
